complaintnumber,status,dateentered,housenumber,zipcode,housestreet,bin,communityboard,specialdistrict,complaintcategory,unit,dispositiondate,dispositioncode,inspectiondate,dobrundate
1531363,CLOSED,2019-12-20,336,10025,WEST 95 STREET,1034185,107,,6S,ELEVR,2020-01-02,H1,2020-01-02,2024-05-29
2294095,CLOSED,2019-12-21,2720,10458,GRAND CONCOURSE,2017135,207,,6M,ELEVR,2019-12-31,H1,2019-12-31,2024-05-29
2294119,CLOSED,2019-12-22,2720,10458,GRAND CONCOURSE,2017135,207,,6M,ELEVR,2019-12-31,H1,2019-12-31,2024-05-29
2294132,CLOSED,2019-12-23,2720,10458,GRAND CONCOURSE,2017135,207,,6S,ELEVR,2019-12-31,H1,2019-12-31,2024-05-29
4932349,CLOSED,2023-07-26,37-21,11372,80 STREET,4030008,403,,45,Q-L,2023-11-02,C2,2023-11-01,2024-05-29
4932350,CLOSED,2023-07-26,37-21,11372,80 STREET,4030008,403,,4A,SPOPS,2023-09-11,I2,2023-09-11,2024-05-29
2294182,CLOSED,2019-12-23,2720,10458,GRAND CONCOURSE,2017135,207,,6M,ELEVR,2019-12-31,H1,2019-12-31,2024-05-29
2294186,CLOSED,2019-12-23,2720,10458,GRAND CONCOURSE,2017135,207,,6M,ELEVR,2019-12-31,H1,2019-12-31,2024-05-29
3734952,CLOSED,2019-12-18,805,11213,SAINT MARKS AVENUE,3341622,308,,86,OBM,2019-12-24,I2,2019-12-20,2024-05-29
2294217,CLOSED,2019-12-24,2720,10458,GRAND CONCOURSE,2017135,207,,6M,ELEVR,2019-12-31,H1,2019-12-31,2024-05-29
3920211,CLOSED,2023-07-26,777,11213,ST MARKS AVENUE,3324476,308,,6M,ELEVR,2023-09-19,A8,2023-09-19,2024-05-29
2294224,CLOSED,2019-12-24,2720,10458,GRAND CONCOURSE,2017135,207,,6M,ELEVR,2019-12-31,H1,2019-12-31,2024-05-29
2294293,CLOSED,2019-12-26,2720,10458,GRAND CONCOURSE,2017135,207,,6M,ELEVR,2019-12-31,H1,2019-12-31,2024-05-29
2373010,CLOSED,2023-07-27,2704,10463,KINGSBRIDGE TERRACE,2015504,208,,30,ERT,2023-07-28,A8,2023-07-28,2024-05-29
2294297,CLOSED,2019-12-26,2720,10458,GRAND CONCOURSE,2017135,207,,6M,ELEVR,2019-12-31,I2,2019-12-31,2024-05-29
3920385,CLOSED,2023-07-27,69,11238,CLIFTON PLACE,3055600,302,,7K,RTEU,2023-08-23,I2,2023-08-23,2024-05-29
3920386,CLOSED,2023-07-27,69,11238,CLIFTON PLACE,3055600,302,,7K,RTEU,2023-08-23,I2,2023-08-23,2024-05-29
2294356,CLOSED,2019-12-27,2720,10458,GRAND CONCOURSE,2017135,207,,6S,ELEVR,2019-12-31,H1,2019-12-31,2024-05-29
2373048,CLOSED,2023-07-28,2704,10463,KINGSBRIDGE TERRACE,2015504,208,,2F,ERT,2023-07-28,N1,2023-07-28,2024-05-29
1531965,CLOSED,2019-12-27,95,10034,SEAMAN AVENUE,1064963,112,,94,PLUMB,2020-01-06,L1,2020-01-03,2024-05-29
2294379,CLOSED,2019-12-28,2720,10458,GRAND CONCOURSE,2017135,207,,6M,ELEVR,2019-12-31,H1,2019-12-31,2024-05-29
1547663,CLOSED,2020-07-15,220,10011,WEST 24 STREET,1014159,104,,2N,CSE,2020-07-15,I2,2020-07-15,2024-05-29
1547664,CLOSED,2020-07-15,220,10011,WEST 24 STREET,1014159,104,,09,MAN.,2020-07-21,I2,2020-07-21,2024-05-29
1547709,CLOSED,2020-07-15,225,10011,WEST 23 STREET,1014148,104,,6V,OBM,2020-07-15,I2,2020-07-15,2024-05-29
1547745,CLOSED,2020-07-15,582,10030,ST NICHOLAS AVENUE,1060908,110,,7J,RTEU,2020-07-15,A8,2020-07-15,2024-05-29
1644461,CLOSED,2023-07-31,558,10032,WEST 164 STREET,1062935,112,,6S,ELEVR,2023-09-11,H1,2023-09-11,2024-05-29
3920751,CLOSED,2023-07-31,1153,11225,PRESIDENT STREET,3033224,309,,09,BKLYN,2023-09-27,I2,2023-09-27,2024-05-29
2294481,CLOSED,2019-12-31,2720,10458,GRAND CONCOURSE,2017135,207,,6S,ELEVR,2019-12-31,H1,2019-12-31,2024-05-29
1644514,CLOSED,2023-07-31,362,10010,2 AVENUE,1020543,106,,7J,RTEU,2023-07-31,F6,2023-07-31,2024-05-29
2301075,CLOSED,2020-05-28,225,10463,WEST 232 STREET,2083557,208,,45,Q-L,2021-02-04,C4,2021-02-03,2024-05-29
1644529,CLOSED,2023-07-31,362,10010,2 AVENUE,1020543,106,,7J,RTEU,2023-07-31,A8,2023-07-31,2024-05-29
2294524,CLOSED,2019-12-31,2720,10458,GRAND CONCOURSE,2017135,207,,6M,ELEVR,2020-01-28,I2,2019-12-31,2024-05-29
1526538,CLOSED,2019-11-03,336,10025,WEST 95 STREET,1034185,107,,6S,ELEVR,2020-01-02,I2,2019-12-31,2024-05-29
1547894,CLOSED,2020-07-17,220,10011,WEST 24 STREET,1014159,104,,6V,OBM,2020-07-17,I2,2020-07-17,2024-05-29
1547934,CLOSED,2020-07-17,582,10030,ST NICHOLAS AVENUE,1060908,110,,7J,RTEU,2020-07-18,A8,2020-07-18,2024-05-29
1547960,CLOSED,2020-07-18,1274,10029,5 AVENUE,1051595,111,,59,ELCTR,2020-08-05,I2,2020-08-05,2024-05-29
1547981,CLOSED,2020-07-19,265,10012,LAFAYETTE STREET,1007524,102,,7J,RTEU,2020-07-19,I2,2020-07-19,2024-05-29
2383350,CLOSED,2024-01-01,1110,10460,WYATT STREET,2028349,206,,6S,ELEVR,2024-03-26,I2,2024-03-26,2024-05-29
4946719,CLOSED,2024-01-01,37-21,11372,80 STREET,4030008,403,,45,Q-L,2024-02-02,C4,2024-02-02,2024-05-29
2373447,CLOSED,2023-08-03,2701,10458,VALENTINE AVENUE,2017136,207,,4A,SPOPS,2023-09-22,C2,2023-09-22,2024-05-29
4933583,CLOSED,2023-08-05,37-21,11372,80 STREET,4030008,403,,45,Q-L,2023-09-07,K1,2023-09-07,2024-05-29
3761187,CLOSED,2020-07-23,58,11226,LINDEN BOULEVARD,3116712,314,,6S,ELEVR,2020-09-08,I2,2020-09-08,2024-05-29
4933584,CLOSED,2023-08-05,37-21,11372,80 STREET,4030008,403,,45,Q-L,2023-11-02,C2,2023-11-01,2024-05-29
4933605,CLOSED,2023-08-06,37-21,11372,80 STREET,4030008,403,,30,ERT,2023-08-07,I2,2023-08-06,2024-05-29
3921710,CLOSED,2023-08-07,777,11213,ST MARKS AVENUE,3324476,308,,59,ELCTR,2023-08-16,C2,2023-08-16,2024-05-29
1548522,CLOSED,2020-07-23,558,10032,WEST 164 STREET,1062935,112,,6S,ELEVR,2020-07-26,A8,2020-07-23,2024-05-29
3942146,CLOSED,2024-01-04,1159,11225,PRESIDENT STREET,3033223,309,,7J,RTEU,2024-01-04,A8,2024-01-04,2024-05-29
2383740,CLOSED,2024-01-05,10,10468,WEST 184 STREET,2014277,207,,45,Q-L,2024-01-31,I2,2024-01-29,2024-05-29
1657297,CLOSED,2024-01-06,153,10028,EAST 84 STREET,1047700,108,,23,CSE,2024-01-10,F6,2024-01-10,2024-05-29
1657308,CLOSED,2024-01-06,574,10030,ST NICHOLAS AVENUE,1060906,110,,6S,ELEVR,2024-02-28,H1,2024-02-28,2024-05-29
1548612,CLOSED,2020-07-24,89,10034,SEAMAN AVENUE,1064963,112,,58,BOILR,2020-07-28,I2,2020-07-28,2024-05-29
1548767,CLOSED,2020-07-27,301,10010,EAST 21 STREET,1020543,106,,6V,OBM,2020-07-28,L2,2020-07-28,2024-05-29
1657490,CLOSED,2024-01-09,574,10030,ST NICHOLAS AVENUE,1060906,110,,23,CSE,2024-01-12,A8,2024-01-11,2024-05-29
1657525,CLOSED,2024-01-09,144,10012,SULLIVAN STREET,1008075,102,,73,MAN.,2024-04-11,A1,2024-01-08,2024-05-29
2383964,CLOSED,2024-01-09,2526,10467,BRONX PARK EAST,2051276,211,,6S,ELEVR,2024-04-23,H1,2024-04-23,2024-05-29
1657568,CLOSED,2024-01-09,574,10030,ST NICHOLAS AVENUE,1060906,110,,6S,ELEVR,2024-02-28,H1,2024-02-28,2024-05-29
2383981,CLOSED,2024-01-09,1497,10461,WILLIAMSBRIDGE ROAD,2044129,210,,50,ERT,2024-01-11,I2,2024-01-11,2024-05-29
2384001,CLOSED,2024-01-09,1505,10452,GRAND CONCOURSE,2008010,204,,30,ERT,2024-01-11,A8,2024-01-11,2024-05-29
1657606,CLOSED,2024-01-10,574,10030,ST NICHOLAS AVENUE,1060906,110,,6S,ELEVR,2024-02-28,H1,2024-02-28,2024-05-29
2384191,CLOSED,2024-01-12,16,10467,EAST 208 STREET,2017756,207,,58,BOILR,2024-01-22,I2,2024-01-22,2024-05-29
4934552,CLOSED,2023-08-16,222-89,11428,BRADDOCK AVENUE,4166895,413,,91,ERT,2023-08-16,I2,2023-08-16,2024-05-29
1657996,CLOSED,2024-01-14,558,10032,WEST 164 STREET,1062935,112,,37,ERT,2024-01-16,I2,2024-01-16,2024-05-29
2304284,CLOSED,2020-07-31,346,10460,DEVOE AVENUE,2028349,206,,15,BRONX,2020-09-10,I2,2020-09-10,2024-05-29
1645888,CLOSED,2023-08-18,337,10028,EAST 86 STREET,1050029,108,,10,ERT,2023-08-18,A8,2023-08-18,2024-05-29
1645896,CLOSED,2023-08-18,337,10028,EAST 86 STREET,1050029,108,,2F,ERT,2023-08-18,N1,2023-08-18,2024-05-29
1549394,CLOSED,2020-08-03,225,10011,WEST 23 STREET,1014148,104,,2N,CSE,2020-08-04,I2,2020-08-04,2024-05-29
1658236,CLOSED,2024-01-17,572,10030,ST NICHLAS AVENUE,1060906,110,,6S,ELEVR,2024-02-28,H1,2024-02-28,2024-05-29
1658279,CLOSED,2024-01-18,574,10030,SAINT NICHOLAS AVENUE,1060906,110,,6S,ELEVR,2024-02-28,H1,2024-02-28,2024-05-29
1658286,CLOSED,2024-01-18,574,10030,ST NICHOLAS AVENUE,1060906,110,,6S,ELEVR,2024-02-28,H1,2024-02-28,2024-05-29
1549566,CLOSED,2020-08-05,225,10011,WEST 23 STREET,1014148,104,,6V,OBM,2020-08-05,I2,2020-08-05,2024-05-29
1549567,CLOSED,2020-08-05,225,10011,WEST 23 STREET,1014148,104,,6V,OBM,2020-08-05,I2,2020-08-05,2024-05-29
2374539,CLOSED,2023-08-21,1120,10460,WYATT STREET,2028350,206,,6S,ELEVR,2023-10-13,I2,2023-10-13,2024-05-29
1658473,CLOSED,2024-01-19,235,10128,EAST 96 STREET,1052375,111,,1A,MAN.,2024-02-02,C2,2024-02-02,2024-05-29
1646423,CLOSED,2023-08-24,1207,10028,LEXINGTON AVENUE,1047584,108,,23,CSE,2023-08-24,F6,2023-08-24,2024-05-29
3924034,CLOSED,2023-08-24,1153,11225,PRESIDENT STREET,3033224,309,,7J,RTEU,2023-10-03,L2,2023-10-03,2024-05-29
3944817,ACTIVE,2024-01-24,190,11211,SOUTH 8 STREET,3059628,301,,45,Q-L,2024-03-06,C1,2024-03-06,2024-05-29
3924066,CLOSED,2023-08-24,1159,11225,PRESIDENT STREET,3033223,309,,7J,RTEU,2024-01-17,L2,2024-01-16,2024-05-29
3764104,CLOSED,2020-08-10,415,11238,WASHINGTON AVENUE,3056061,302,,6V,OBM,2020-08-20,L2,2020-08-20,2024-05-29
3764482,CLOSED,2020-08-12,805,11213,ST MARKS AVENUE,3341622,308,,2N,CSE,2020-08-13,I2,2020-08-13,2024-05-29
1646876,CLOSED,2023-08-29,558,10032,WEST 164 STREET,1062935,112,,6S,ELEVR,2023-09-11,H1,2023-09-11,2024-05-29
1659282,CLOSED,2024-01-31,574,10030,SAINT NICHOLAS AVENUE,1060906,110,,6S,ELEVR,2024-02-28,I2,2024-02-27,2024-05-29
2305086,CLOSED,2020-08-14,1120,10460,WYATT STREET,2028350,206,,37,ERT,2020-08-14,I2,2020-08-14,2024-05-29
2385470,CLOSED,2024-02-01,2125,10462,HOLLAND AVENUE,2048797,211,,6S,ELEVR,2024-05-01,I2,2024-05-01,2024-05-29
2385505,CLOSED,2024-02-01,3569,10467,DEKALB AVENUE,2017838,207,,30,ERT,2024-02-01,A8,2024-02-01,2024-05-29
2375240,CLOSED,2023-08-30,1505,10452,GRAND CONCOURSE,2008010,204,,6M,ELEVR,2023-09-20,I2,2023-09-19,2024-05-29
3764933,CLOSED,2020-08-16,175,11225,HAWTHORNE STREET,3115582,309,,6S,ELEVR,2020-10-07,I2,2020-10-07,2024-05-29
2385594,CLOSED,2024-02-02,2300,10468,LORING PLACE,2014941,207,,6S,ELEVR,2024-03-22,I2,2024-03-21,2024-05-29
1647065,CLOSED,2023-08-31,558,10032,WEST 164 STREET,1062935,112,,6S,ELEVR,2023-09-11,H1,2023-09-11,2024-05-29
1550560,CLOSED,2020-08-17,124,10023,WEST 72 STREET,1079313,107,,23,CSE,2020-08-18,A8,2020-08-18,2024-05-29
1647162,CLOSED,2023-09-01,558,10032,WEST 164 STREET,1062935,112,,77,QAU,2023-09-06,A8,2023-09-01,2024-05-29
2375402,CLOSED,2023-09-01,2720,10458,GRAND CONCOURSE,2017135,207,,31,BRONX,2023-10-25,I2,2023-10-25,2024-05-29
2375448,CLOSED,2023-09-03,178,10456,EAST 164 STREET,2002815,204,,1E,ERT,2023-09-04,I2,2023-09-03,2024-05-29
2375449,CLOSED,2023-09-03,2314,10467,HOLLAND AVENUE,2050059,211,,6S,ELEVR,2023-10-25,I2,2023-10-24,2024-05-29
1647245,CLOSED,2023-09-03,558,10032,WEST 164 STREET,1062935,112,,6S,ELEVR,2023-09-11,I2,2023-09-08,2024-05-29
3946533,CLOSED,2024-02-06,433,11217,DEAN STREET,3018397,306,,23,CSE,2024-02-09,I2,2024-02-09,2024-05-29
1550977,CLOSED,2020-08-20,265,10012,LAFAYETTE STREET,1007524,102,,31,MAN.,2020-09-09,C2,2020-09-08,2024-05-29
1659852,CLOSED,2024-02-08,80,10032,SAINT NICHOLAS PLACE,1061187,109,,7J,RTEU,2024-02-08,I2,2024-02-08,2024-05-29
1647456,CLOSED,2023-09-06,321,10010,EAST 22 STREET,1020570,106,,6V,OBM,2023-09-06,A8,2023-09-06,2024-05-29
2386020,CLOSED,2024-02-10,3569,10467,DEKALB AVENUE,2017838,207,,37,ERT,2024-02-11,I2,2024-02-11,2024-05-29
1659998,CLOSED,2024-02-10,235,10128,EAST 96 STREET,1052375,111,,1A,MAN.,2024-03-21,C2,2024-03-21,2024-05-29
4950306,CLOSED,2024-02-11,37-21,11372,80 STREET,4030008,403,,6M,ELEVR,2024-03-11,I2,2024-03-08,2024-05-29
3766178,CLOSED,2020-08-25,805,11213,ST MARKS AVENUE,3341622,308,,2N,CSE,2020-08-25,I2,2020-08-25,2024-05-29
3947357,CLOSED,2024-02-13,575,11213,HERKIMER STREET,3047981,303,,6S,ELEVR,2024-03-05,A8,2024-03-05,2024-05-29
3766409,CLOSED,2020-08-26,805,11213,ST MARKS AVENUE,3341622,308,,2N,CSE,2020-08-26,I2,2020-08-26,2024-05-29
2305834,CLOSED,2020-08-27,1990,10472,GLEASON AVENUE,2025816,209,,54,BRONX,2020-10-07,I2,2020-10-07,2024-05-29
3926347,CLOSED,2023-09-11,1153,11225,PRESIDENT STREET,3033224,309,,58,BOILR,2023-09-14,A8,2023-09-14,2024-05-29
2375920,CLOSED,2023-09-11,3525,10467,DECATUR AVENUE,2018647,207,,58,BOILR,2023-09-11,I2,2023-09-11,2024-05-29
4937010,CLOSED,2023-09-11,37-21,11372,80 STREET,4030008,403,,45,Q-L,2024-05-17,C2,2024-05-17,2024-05-29
1660388,CLOSED,2024-02-16,80,10032,ST NICHOLAS PLACE,1061187,109,,7J,RTEU,2024-02-20,I2,2024-02-20,2024-05-29
2386466,CLOSED,2024-02-19,2526,10467,BRONX PARK EAST,2051276,211,,6S,ELEVR,2024-04-23,H1,2024-04-23,2024-05-29
2305965,CLOSED,2020-08-30,2922,10458,GRAND CONCOURSE,2017622,207,,37,ERT,2020-08-31,I2,2020-08-31,2024-05-29
3766992,CLOSED,2020-08-31,345,11225,LEFFERTS AVENUE,3035100,309,,6V,OBM,2020-08-31,I2,2020-08-27,2024-05-29
1551702,CLOSED,2020-08-31,328,10014,BLEECKER STREET,1010043,102,,7J,RTEU,2020-09-01,I2,2020-09-01,2024-05-29
3926777,CLOSED,2023-09-13,805,11213,ST MARKS AVENUE,3341622,308,,58,BOILR,2023-09-14,A8,2023-09-13,2024-05-29
2386662,CLOSED,2024-02-21,1215,10472,WHITE PLAINS ROAD,2024878,209,,6S,ELEVR,2024-03-28,I2,2024-03-28,2024-05-29
1648192,CLOSED,2023-09-14,216,10024,WEST 78 STREET,1030892,107,,6S,ELEVR,2023-09-14,A8,2023-09-14,2024-05-29
3948439,CLOSED,2024-02-22,415,11238,WASHINGTON AVENUE,3056061,302,,7K,RTEU,2024-03-06,I2,2024-03-06,2024-05-29
4937372,CLOSED,2023-09-14,35-27,11372,81 STREET,4029695,403,,45,Q-L,2024-01-11,C2,2024-01-11,2024-05-29
1648325,CLOSED,2023-09-15,558,10032,WEST 164 STREET,1062935,112,,73,MAN.,2023-09-15,A1,2023-09-06,2024-05-29
3927126,CLOSED,2023-09-15,433,11217,DEAN STREET,3018397,306,,23,CSE,2023-09-16,I2,2023-09-16,2024-05-29
1648341,CLOSED,2023-09-15,121,10002,HENRY STREET,1003557,103,,45,Q-L,2023-11-21,C2,2023-11-21,2024-05-29
3927265,CLOSED,2023-09-17,433,11217,DEAN STREET,3018397,306,,23,CSE,2023-09-18,I2,2023-09-18,2024-05-29
3927267,CLOSED,2023-09-17,433,11217,DEAN STREET,3018397,306,,23,CSE,2023-09-18,I2,2023-09-18,2024-05-29
3948987,CLOSED,2024-02-27,696,11207,MILLER AVENUE,3096699,305,,30,ERT,2024-02-27,A8,2024-02-27,2024-05-29
2387105,CLOSED,2024-02-27,2720,10458,GRAND CONCOURSE,2017135,207,,73,BRONX,2024-02-27,A1,2024-02-12,2024-05-29
3949038,CLOSED,2024-02-27,696,11207,MILLER AVENUE,3096699,305,,2F,ERT,2024-02-27,N1,2024-02-27,2024-05-29
1552521,CLOSED,2020-09-10,574,10030,SAINT NICHOLAS AVENUE,1060906,110,,4G,MAN.,2020-09-10,A8,2020-09-09,2024-05-29
1552583,CLOSED,2020-09-10,124,10023,WEST 72 STREET,1079313,107,,23,CSE,2020-09-11,I2,2020-09-11,2024-05-29
4937913,CLOSED,2023-09-20,37-21,11372,80 STREET,4030008,403,,7J,RTEU,2023-09-20,I2,2023-09-20,2024-05-29
4937914,CLOSED,2023-09-20,37-21,11372,80 STREET,4030008,403,,04,ERT,2023-09-24,K1,2023-09-24,2024-05-29
1648717,CLOSED,2023-09-20,23,10034,VERMILYEA AVENUE,1064799,112,,1Y,EXEC,2023-09-26,I2,2023-09-26,2024-05-29
2306551,CLOSED,2020-09-12,2131,10462,STARLING AVENUE,2041215,209,,6S,ELEVR,2020-09-15,A8,2020-09-12,2024-05-29
4952148,CLOSED,2024-03-03,35-65,11372,85 STREET,4035838,403,,6S,ELEVR,2024-04-10,I2,2024-04-10,2024-05-29
3768951,CLOSED,2020-09-14,415,11238,WASHINGTON AVENUE,3056061,302,,6V,OBM,2020-09-14,I3,2020-09-11,2024-05-29
1661664,CLOSED,2024-03-04,265,10012,LAFAYETTE STREET,1007524,102,,6V,OBM,2024-03-04,I2,2024-03-04,2024-05-29
4938258,CLOSED,2023-09-24,35-27,11372,81 STREET,4029695,403,,45,Q-L,2023-11-01,C2,2023-11-01,2024-05-29
1661738,CLOSED,2024-03-05,558,10032,WEST 164 STREET,1062935,112,,6S,ELEVR,2024-04-05,I2,2024-04-05,2024-05-29
3950100,CLOSED,2024-03-05,433,11217,DEAN STREET,3018397,306,,2Y,EOPER,2024-03-07,I2,2024-03-07,2024-05-29
2306811,CLOSED,2020-09-17,3525,10467,DECATUR AVENUE,2018647,207,,58,BOILR,2020-09-21,A8,2020-09-17,2024-05-29
4952494,CLOSED,2024-03-06,222-89,11428,BRADDOCK AVENUE,4166895,413,,7K,RTEU,2024-03-20,I2,2024-03-20,2024-05-29
1661815,CLOSED,2024-03-06,539,10032,WEST 163 STREET,1062940,112,,45,Q-L,2024-03-25,C2,2024-03-25,2024-05-29
1612757,CLOSED,2022-06-27,225,10011,WEST 23 STREET,1014148,104,,83,MAN.,2022-07-18,I2,2022-07-18,2024-05-29
2306982,CLOSED,2020-09-21,2720,10458,GRAND CONCOURSE,2017135,207,,6M,ELEVR,2020-11-05,I2,2020-10-30,2024-05-29
1662008,CLOSED,2024-03-08,1274,10029,5 AVENUE,1051595,111,,12,CSE,2024-03-08,I2,2024-03-08,2024-05-29
4823893,CLOSED,2020-09-22,37-21,11372,80 STREET,4030008,403,,54,QNS.,2020-11-24,C2,2020-11-23,2024-05-29
3770247,CLOSED,2020-09-23,397,11203,EAST 49 STREET,3102099,317,,58,BOILR,2020-09-28,I2,2020-09-28,2024-05-29
4894001,CLOSED,2022-06-28,119-37,11415,METROPOLITAN AVENUE,4192752,409,,6M,ELEVR,2022-07-11,I2,2022-07-08,2024-05-29
1612813,CLOSED,2022-06-28,221,10011,WEST 23 STREET,1014148,104,,6M,ELEVR,2022-06-30,I2,2022-06-28,2024-05-29
1612820,CLOSED,2022-06-28,220,10011,WEST 24 STREET,1014159,104,,6M,ELEVR,2022-07-05,I2,2022-06-28,2024-05-29
2348156,CLOSED,2022-06-28,3260,10467,PERRY AVENUE,2018349,207,,6S,ELEVR,2022-07-31,A8,2022-07-30,2024-05-29
1612901,CLOSED,2022-06-29,640,10031,WEST 153 STREET,1062472,109,,23,CSE,2022-09-16,L2,2022-09-15,2024-05-29
2348184,CLOSED,2022-06-29,1120,10460,WYATT STREET,2028350,206,,6S,ELEVR,2022-08-06,H1,2022-08-06,2024-05-29
2348206,CLOSED,2022-06-29,3260,10467,PERRY AVENUE,2018349,207,,58,BOILR,2022-07-05,I2,2022-07-05,2024-05-29
3770474,CLOSED,2020-09-24,805,11213,ST MARKS AVENUE,3341622,308,,88,CSE,2020-09-25,I2,2020-09-24,2024-05-29
3770478,CLOSED,2020-09-24,805,11213,ST MARK'S AVENUE,3341622,308,,91,ERT,2020-09-24,I2,2020-09-24,2024-05-29
1554146,CLOSED,2020-09-26,80,10032,SAINT NICHOLAS PLACE,1061187,109,,37,ERT,2020-09-26,I2,2020-09-26,2024-05-29
1649737,CLOSED,2023-10-02,336,10025,WEST 95 STREET,1034185,107,,7G,CSE,2023-10-03,I2,2023-10-02,2024-05-29
1649742,CLOSED,2023-10-02,89,10034,SEAMAN AVENUE,1064963,112,,65,PLUMB,2023-10-04,C2,2023-10-04,2024-05-29
4939014,CLOSED,2023-10-02,37-21,11372,80 STREET,4030008,403,,7J,RTEU,2023-10-03,C2,2023-10-03,2024-05-29
2348210,CLOSED,2022-06-29,3260,10467,PERRY AVENUE,2018349,207,,31,BRONX,2022-07-19,I2,2022-07-18,2024-05-29
1612984,CLOSED,2022-06-29,513,10009,EAST 13 STREET,1005262,103,,04,ERT,2022-07-06,I2,2022-07-06,2024-05-29
2225956,CLOSED,2016-04-26,1505,10452,GRAND CONCOURSE,2008010,204,,04,ERT,2016-04-30,I2,2016-04-29,2024-05-29
1422264,CLOSED,2016-04-27,513,10009,EAST 13 STREET,1005262,103,,37,ERT,2016-04-27,I2,2016-04-27,2024-05-29
2388013,CLOSED,2024-03-12,3260,10467,PERRY AVENUE,2018349,207,,6S,ELEVR,2024-05-17,I2,2024-05-16,2024-05-29
2348335,CLOSED,2022-07-01,1939,10453,GRAND CONCOURSE,2007683,205,,45,Q-L,2022-07-15,I2,2022-07-15,2024-05-29
1613201,CLOSED,2022-07-02,225,10011,WEST 23 STREET,1014148,104,,4X,AHVU,2022-07-06,I2,2022-07-06,2024-05-29
3929682,CLOSED,2023-10-03,345,11225,LEFFERTS AVENUE,3035100,309,,7G,CSE,2023-10-03,A8,2023-10-03,2024-05-29
2388080,CLOSED,2024-03-13,2701,10458,VALENTINE AVENUE,2017136,207,,45,Q-L,2024-05-20,C2,2024-05-17,2024-05-29
1662418,CLOSED,2024-03-14,640,10031,WEST 153 STREET,1062472,109,,6S,ELEVR,2024-03-25,H1,2024-03-25,2024-05-29
2348458,CLOSED,2022-07-05,960,10451,GRAND CONCOURSE,2002815,204,,23,CSE,2022-07-06,H1,2022-07-06,2024-05-29
1613494,CLOSED,2022-07-07,221,10011,WEST 23 STREET,1014148,104,,6M,ELEVR,2022-07-13,I2,2022-07-11,2024-05-29
1613495,CLOSED,2022-07-07,214,10011,WEST 24 STREET,1014159,104,,6M,ELEVR,2022-07-13,I2,2022-07-11,2024-05-29
1554992,CLOSED,2020-10-07,96,10014,CHRISTOPHER STREET,1010041,102,,7J,RTEU,2020-10-14,C2,2020-10-14,2024-05-29
2348770,CLOSED,2022-07-11,1120,10460,WYATT STREET,2028350,206,,6S,ELEVR,2022-08-06,I2,2022-08-05,2024-05-29
1613761,CLOSED,2022-07-11,513,10009,EAST 13 STREET,1005262,103,,29,MAN.,2022-08-25,I2,2022-08-25,2024-05-29
1555087,CLOSED,2020-10-08,301,10010,EAST 21 STREET,1020543,106,,74,MAN.,2020-10-29,I2,2020-10-29,2024-05-29
3556406,CLOSED,2016-04-29,58,11226,LINDEN BOULEVARD,3116712,314,,63,ELEVR,2016-06-06,I2,2016-06-06,2024-05-29
1613920,CLOSED,2022-07-13,89,10034,SEAMAN AVENUE,1064963,112,,4A,SPOPS,2022-10-31,A8,2022-10-31,2024-05-29
4895615,CLOSED,2022-07-13,105-38,11375,63 DRIVE,4432058,406,,6M,ELEVR,2022-07-20,I2,2022-07-19,2024-05-29
2308003,CLOSED,2020-10-13,16,10467,EAST 208 STREET,2017756,207,,37,ERT,2020-10-13,I2,2020-10-13,2024-05-29
1614047,CLOSED,2022-07-14,220,10011,WEST 24 STREET,1014159,104,,37,ERT,2022-07-15,I2,2022-07-15,2024-05-29
1663041,CLOSED,2024-03-21,640,10031,WEST 153 STREET,1062472,109,,6S,ELEVR,2024-03-28,A8,2024-03-25,2024-05-29
2388484,CLOSED,2024-03-22,150,10452,EAST 165 STREET,2002873,204,,30,ERT,2024-03-24,I2,2024-03-23,2024-05-29
1614165,CLOSED,2022-07-17,124,10023,WEST 72 STREET,1079313,107,,37,ERT,2022-07-18,A8,2022-07-18,2024-05-29
1614166,CLOSED,2022-07-17,220,10011,WEST 24 STREET,1014159,104,,37,ERT,2022-07-18,A8,2022-07-18,2024-05-29
1614186,CLOSED,2022-07-18,221,10011,WEST 23 STREET,1014148,104,,6M,ELEVR,2022-07-19,I2,2022-07-18,2024-05-29
1614187,CLOSED,2022-07-18,214,10011,WEST 24 STREET,1014159,104,,6M,ELEVR,2022-07-19,I2,2022-07-18,2024-05-29
1663165,CLOSED,2024-03-22,417,10031,WEST 150 STREET,1061577,109,,58,BOILR,2024-03-29,C2,2024-03-29,2024-05-29
1663187,CLOSED,2024-03-22,336,10025,WEST 95 STREET,1034185,107,,30,ERT,2024-03-24,I2,2024-03-23,2024-05-29
2308130,CLOSED,2020-10-16,1000,10451,GRAND CONCOURSE,2002822,204,,6M,ELEVR,2020-12-09,A8,2020-12-09,2024-05-29
2308174,CLOSED,2020-10-17,2720,10458,GRAND CONCOURSE,2017135,207,,6M,ELEVR,2020-11-09,H1,2020-11-09,2024-05-29
1614306,CLOSED,2022-07-19,640,10031,WEST 153 STREET,1062472,109,,04,ERT,2022-07-24,I2,2022-07-24,2024-05-29
2388551,ACTIVE,2024-03-23,1223,10472,WHITEPLAINS ROAD,2024878,209,,6S,ELEVR,,,,2024-05-29
